1.500000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.141592653589793116e+00
1.499740561566458474e+01,1.004936129556404367e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.499481123132916771e+01,1.009872259112808734e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.499221684699375245e+01,1.014808388669213102e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.498962246265833720e+01,1.019744518225617647e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.498702807832292017e+01,1.024680647782022014e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.498443369398750491e+01,1.029616777338426381e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.498183930965208788e+01,1.034552906894830748e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.497924492531667262e+01,1.039489036451235116e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.497665054098125736e+01,1.044425166007639483e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.497405615664584033e+01,1.049361295564044028e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.497146177231042508e+01,1.054297425120448395e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.496886738797500982e+01,1.059233554676852762e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.496627300363959279e+01,1.064169684233257129e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.496367861930417753e+01,1.069105813789661497e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.496108423496876227e+01,1.074041943346065864e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.495848985063334524e+01,1.078978072902470231e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.495589546629792999e+01,1.083914202458874776e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.495330108196251295e+01,1.088850332015279143e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.495070669762709770e+01,1.093786461571683510e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.494811231329168244e+01,1.098722591128087878e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.494551792895626541e+01,1.103658720684492245e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.494292354462085015e+01,1.108594850240896612e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.494032916028543490e+01,1.113530979797300979e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.493773477595001786e+01,1.118467109353705524e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.493514039161460261e+01,1.123403238910109891e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.493254600727918735e+01,1.128339368466514259e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.492995162294377032e+01,1.133275498022918626e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.492735723860835506e+01,1.138211627579322993e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.492476285427293803e+01,1.143147757135727360e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.492216846993752277e+01,1.148083886692131905e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.491957408560210752e+01,1.153020016248536272e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.491697970126669048e+01,1.157956145804940640e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.491438531693127523e+01,1.162892275361345007e+01,1.000000000000000000e+00,3.141592653589793116e+00
1.490994025837982662e+01,1.167755012950475191e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.490549519982837623e+01,1.172617750539605375e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.490105014127692762e+01,1.177480488128735736e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.489660508272547723e+01,1.182343225717865920e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.489216002417402862e+01,1.187205963306996104e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.488771496562257823e+01,1.192068700896126288e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.488326990707112962e+01,1.196931438485256649e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.487882484851967924e+01,1.201794176074386833e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.487437978996823063e+01,1.206656913663517017e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.486993473141678024e+01,1.211519651252647201e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.486548967286533163e+01,1.216382388841777384e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.486104461431388124e+01,1.221245126430907746e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.485659955576243263e+01,1.226107864020037930e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.485215449721098224e+01,1.230970601609168114e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.484770943865953363e+01,1.235833339198298297e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.484326438010808324e+01,1.240696076787428481e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.483881932155663463e+01,1.245558814376558843e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.483437426300518602e+01,1.250421551965689027e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.482992920445373564e+01,1.255284289554819210e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.482548414590228703e+01,1.260147027143949394e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.482103908735083664e+01,1.265009764733079578e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.481659402879938803e+01,1.269872502322209940e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.481214897024793764e+01,1.274735239911340123e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.480770391169648903e+01,1.279597977500470307e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.480325885314503864e+01,1.284460715089600491e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.479881379459359003e+01,1.289323452678730675e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.479436873604213964e+01,1.294186190267861036e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.478992367749069103e+01,1.299048927856991220e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.478547861893924065e+01,1.303911665446121404e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.478103356038779204e+01,1.308774403035251588e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.477658850183634165e+01,1.313637140624381772e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.477214344328489304e+01,1.318499878213512133e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.476769838473344265e+01,1.323362615802642317e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.476325332618199404e+01,1.328225353391772501e+01,1.000000000000000000e+00,3.141592653589793116e+00
1.472824410666275519e+01,1.331787073560767887e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.469323488714351456e+01,1.335348793729763450e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.465822566762427570e+01,1.338910513898758836e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.462321644810503685e+01,1.342472234067754222e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.458820722858579799e+01,1.346033954236749608e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.455319800906655736e+01,1.349595674405745171e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.451818878954731851e+01,1.353157394574740557e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.448317957002807965e+01,1.356719114743735943e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.444817035050883902e+01,1.360280834912731507e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.441316113098960017e+01,1.363842555081726893e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.437815191147036131e+01,1.367404275250722279e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.434314269195112246e+01,1.370965995419717665e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.430813347243188183e+01,1.374527715588713228e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.427312425291264297e+01,1.378089435757708614e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.423811503339340412e+01,1.381651155926704000e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.420310581387416349e+01,1.385212876095699386e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.416809659435492463e+01,1.388774596264694949e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.413308737483568578e+01,1.392336316433690335e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.409807815531644692e+01,1.395898036602685721e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.406306893579720629e+01,1.399459756771681285e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.402805971627796744e+01,1.403021476940676671e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.399305049675872858e+01,1.406583197109672057e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.395804127723948795e+01,1.410144917278667620e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.392303205772024910e+01,1.413706637447663006e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.388802283820101025e+01,1.417268357616658392e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.385301361868177139e+01,1.420830077785653778e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.381800439916253076e+01,1.424391797954649341e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.378299517964329191e+01,1.427953518123644727e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.374798596012405305e+01,1.431515238292640113e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.371297674060481420e+01,1.435076958461635499e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.367796752108557357e+01,1.438638678630631063e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.364295830156633471e+01,1.442200398799626448e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.360794908204709586e+01,1.445762118968621834e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.357293986252785523e+01,1.449323839137617398e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.353793064300861637e+01,1.452885559306612784e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.350292142348937752e+01,1.456447279475608170e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.346791220397013866e+01,1.460008999644603556e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.343290298445089803e+01,1.463570719813599119e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.339789376493165918e+01,1.467132439982594505e+01,1.000000000000000000e+00,3.141592653589793116e+00
1.335141820444799876e+01,1.468043339084579202e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.330494264396433834e+01,1.468954238186563721e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.325846708348067793e+01,1.469865137288548418e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.321199152299701751e+01,1.470776036390532937e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.316551596251335710e+01,1.471686935492517634e+01,1.000000000000000000e+00,3.141592653589793116e+00
1.311634096365980184e+01,1.472499513020809836e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.306716596480624659e+01,1.473312090549102038e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.301799096595269134e+01,1.474124668077394240e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.296881596709913786e+01,1.474937245605686442e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.291964096824558261e+01,1.475749823133978644e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.287046596939202736e+01,1.476562400662270846e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.282129097053847211e+01,1.477374978190562871e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.277211597168491863e+01,1.478187555718855073e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.272294097283136338e+01,1.479000133247147275e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.267376597397780813e+01,1.479812710775439477e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.262459097512425288e+01,1.480625288303731679e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.257541597627069763e+01,1.481437865832023881e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.252624097741714415e+01,1.482250443360316083e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.247706597856358890e+01,1.483063020888608285e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.242789097971003365e+01,1.483875598416900488e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.237871598085647840e+01,1.484688175945192690e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.232954098200292492e+01,1.485500753473484892e+01,2.000000000000000000e+00,3.141592653589793116e+00
1.228036598314936967e+01,1.486313331001777094e+01,2.000000000000000000e+00,3.141592653589793116e+00
